exchange,symbol,side,value,price,quantity,timestamp,_exchange,order_type,avg_price,order_status,coin,size,value_usd,liquidated_address,liquidator_address
binance,BTC,SHORT,5042.68,74157.1,0.068,1773664176547,binance,,,,,,,,
hyperliquid,BTC,SHORT,4241.94,73850.0,0.05744,1773664042331,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,4187.75,73884.0,0.05668,1773664243888,hyperliquid,,,,,,,,
binance,BTC,SHORT,4000.94,74091.4,0.054,1773664159569,binance,,,,,,,,
,BTC,SHORT,4000.9356,74091.4,0.054,1773664159569,binance,LIMIT,73800.4,FILLED,,,,,
,BTC,SHORT,3750.39,73826.5,5.08,1773664040948,okx,,,,,,,,
,BTC,SHORT,2834.58,73817.1,3.84,1773664038973,okx,,,,,,,,
,BTC,SHORT,2797.4,74201.6,3.77,1773664268329,okx,,,,,,,,
hyperliquid,BTC,SHORT,2720.26,73880.0,0.03682,1773664243888,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,2488.01,73850.0,0.03369,1773664042331,hyperliquid,,,,,,,,
,BTC,SHORT,2254.07,74147.0,3.04,1773664176432,okx,,,,,,,,
,BTC,SHORT,2153.13,74246.0,0.029,1773664260944,bybit,,,,,,,,
,BTC,SHORT,2002.59,74170.1,0.027,1773664039444,bybit,,,,,,,,
,BTC,SHORT,1928.394,74169.0,0.026,1773664244577,binance,LIMIT,73886.7,FILLED,,,,,
,BTC,SHORT,1782.33,74263.9,0.024,1773664248943,bybit,,,,,,,,
hyperliquid,BTC,SHORT,1777.36,73872.0,0.02406,1773664243888,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,1623.94,73849.0,0.02199,1773664042331,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,1587.77,73850.0,0.0215,1773664042331,hyperliquid,,,,,,,,
,BTC,SHORT,1484.64,74232.1,0.02,1773664243943,bybit,,,,,,,,
,BTC,SHORT,1357.27,74167.7,1.83,1773664244507,okx,,,,,,,,
hyperliquid,BTC,SHORT,1167.54,73848.0,0.01581,1773664042331,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,1126.25,73901.0,0.01524,1773664250083,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,1034.22,73873.0,0.014,1773664243888,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,1022.79,73848.0,0.01385,1773664042331,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,999.61,73881.0,0.01353,1773664243888,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,992.02,73921.0,0.01342,1773664269482,hyperliquid,,,,,,,,
,BTC,SHORT,963.6,74123.0,1.3,1773664041112,okx,,,,,,,,
,BTC,SHORT,963.1908000000001,74091.6,0.013,1773664160600,binance,LIMIT,73793.2,FILLED,,,,,
binance,BTC,SHORT,963.19,74091.6,0.013,1773664160600,binance,,,,,,,,
hyperliquid,BTC,SHORT,893.7,73921.0,0.01209,1773664269482,hyperliquid,,,,,,,,
,BTC,SHORT,890.8,74233.5,0.012,1773664244945,bybit,,,,,,,,
,BTC,SHORT,816.48,74225.4,0.011,1773664243943,bybit,,,,,,,,
hyperliquid,BTC,SHORT,809.04,73885.0,0.01095,1773664246863,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,799.8,73850.0,0.01083,1773664042331,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,712.63,73848.0,0.00965,1773664042331,hyperliquid,,,,,,,,
,BTC,SHORT,593.94,74242.4,0.008,1773664268443,bybit,,,,,,,,
,BTC,SHORT,593.94,74243.1,0.008,1773664244945,bybit,,,,,,,,
,BTC,SHORT,592.7304,74091.3,0.008,1773664039103,binance,LIMIT,73830.9,FILLED,,,,,
binance,BTC,SHORT,592.73,74091.3,0.008,1773664039103,binance,,,,,,,,
hyperliquid,BTC,SHORT,591.21,73901.0,0.008,1773664250083,hyperliquid,,,,,,,,
,BTC,SHORT,519.1081,74158.3,0.007,1773664243069,binance,LIMIT,73888.1,FILLED,,,,,
binance,BTC,SHORT,519.02,74145.6,0.007,1773664175372,binance,,,,,,,,
,BTC,SHORT,519.0192000000001,74145.6,0.007,1773664175372,binance,LIMIT,73861.7,FILLED,,,,,
,BTC,SHORT,511.97,74197.9,0.69,1773664250002,okx,,,,,,,,
,BTC,SHORT,445.58,74263.4,0.006,1773664248443,bybit,,,,,,,,
binance,BTC,SHORT,444.68,74112.6,0.006,1773664174328,binance,,,,,,,,
,BTC,SHORT,444.67560000000003,74112.6,0.006,1773664174328,binance,LIMIT,73858.5,FILLED,,,,,
,BTC,SHORT,444.66,74110.0,0.006,1773664169077,binance,LIMIT,73815.8,FILLED,,,,,
hyperliquid,BTC,SHORT,441.8,73880.0,0.00598,1773664243888,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,420.42,73888.0,0.00569,1773664246863,hyperliquid,,,,,,,,
,BTC,SHORT,413.82,73895.6,0.56,1773664247093,okx,,,,,,,,
,BTC,SHORT,370.93,74185.3,0.005,1773664039444,bybit,,,,,,,,
hyperliquid,BTC,SHORT,369.24,73848.0,0.005,1773664042331,hyperliquid,,,,,,,,
,BTC,SHORT,339.94,73900.2,0.46,1773664249128,okx,,,,,,,,
binance,BTC,SHORT,296.46,74114.9,0.004,1773664040129,binance,,,,,,,,
,BTC,SHORT,296.45959999999997,74114.9,0.004,1773664040129,binance,LIMIT,73845.3,FILLED,,,,,
,BTC,SHORT,296.33,74082.6,0.4,1773664033829,okx,,,,,,,,
hyperliquid,BTC,SHORT,257.85,73883.0,0.00349,1773664243888,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,252.7,73890.0,0.00342,1773664246863,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,244.44,73848.0,0.00331,1773664042331,hyperliquid,,,,,,,,
,BTC,SHORT,222.58,74193.2,0.003,1773664041446,bybit,,,,,,,,
,BTC,SHORT,222.5,74167.6,0.003,1773664039444,bybit,,,,,,,,
hyperliquid,BTC,SHORT,221.67,73890.0,0.003,1773664246863,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,214.96,73871.0,0.00291,1773664243888,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,208.46,73921.0,0.00282,1773664269482,hyperliquid,,,,,,,,
,,short,,73843.0,,2026-03-16T12:29:52.516162+00:00,hyperliquid,,,,BTC,0.00277,204.54511,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,,short,,73843.0,,2026-03-16T12:29:52.554854+00:00,hyperliquid,,,,BTC,0.00277,204.54511,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,,short,,73842.0,,2026-03-16T12:27:22.364548+00:00,hyperliquid,,,,BTC,0.00277,204.54234,0xa62b923a112d50d03e1e096bbd53422490dac104,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,,short,,73842.0,,2026-03-16T12:27:22.367666+00:00,hyperliquid,,,,BTC,0.00277,204.54234,0xa62b923a112d50d03e1e096bbd53422490dac104,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,,short,,73818.0,,2026-03-16T12:31:52.446781+00:00,hyperliquid,,,,BTC,0.00277,204.47585999999998,0xf17de447fdfa1778db06111e3cbdc878332adab2,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,,short,,73818.0,,2026-03-16T12:31:52.685746+00:00,hyperliquid,,,,BTC,0.00277,204.47585999999998,0xf17de447fdfa1778db06111e3cbdc878332adab2,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,,short,,73900.0,,2026-03-16T12:30:52.322514+00:00,hyperliquid,,,,BTC,0.00276,203.964,0xce7164b7ba9bc64b5a8624c90def60accfdfb1b6,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,,short,,73900.0,,2026-03-16T12:30:52.943539+00:00,hyperliquid,,,,BTC,0.00276,203.964,0xce7164b7ba9bc64b5a8624c90def60accfdfb1b6,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,,short,,73871.0,,2026-03-16T12:31:22.369245+00:00,hyperliquid,,,,BTC,0.00276,203.88396,0xf9109ada2f73c62e9889b45453065f0d99260a2d,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,,short,,73871.0,,2026-03-16T12:31:22.844946+00:00,hyperliquid,,,,BTC,0.00276,203.88396,0xf9109ada2f73c62e9889b45453065f0d99260a2d,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,,short,,73530.0,,2026-03-16T12:23:22.667119+00:00,hyperliquid,,,,BTC,0.00277,203.6781,0xb3a38662575bdf1541013ce987934dba919851ea,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,,short,,73530.0,,2026-03-16T12:23:22.670680+00:00,hyperliquid,,,,BTC,0.00277,203.6781,0xb3a38662575bdf1541013ce987934dba919851ea,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,,short,,73776.0,,2026-03-16T12:26:52.286612+00:00,hyperliquid,,,,BTC,0.00276,203.62176,0xe3b3482482899b4890ec5a2093cba2a558d0c14f,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,,short,,73776.0,,2026-03-16T12:26:52.290720+00:00,hyperliquid,,,,BTC,0.00276,203.62176,0xe3b3482482899b4890ec5a2093cba2a558d0c14f,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,,short,,73772.0,,2026-03-16T12:27:52.359614+00:00,hyperliquid,,,,BTC,0.00276,203.61072,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,,short,,73772.0,,2026-03-16T12:27:52.361177+00:00,hyperliquid,,,,BTC,0.00276,203.61072,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,,short,,73762.0,,2026-03-16T12:28:52.489128+00:00,hyperliquid,,,,BTC,0.00276,203.58311999999998,0xce7164b7ba9bc64b5a8624c90def60accfdfb1b6,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,,short,,73762.0,,2026-03-16T12:28:52.514626+00:00,hyperliquid,,,,BTC,0.00276,203.58311999999998,0xce7164b7ba9bc64b5a8624c90def60accfdfb1b6,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,,short,,73757.0,,2026-03-16T12:24:22.578042+00:00,hyperliquid,,,,BTC,0.00276,203.56931999999998,0x424f58c01b5440ebc2382ac01b7a3597b12076ff,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,,short,,73757.0,,2026-03-16T12:24:22.585925+00:00,hyperliquid,,,,BTC,0.00276,203.56931999999998,0x424f58c01b5440ebc2382ac01b7a3597b12076ff,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,,short,,73753.0,,2026-03-16T12:30:22.436291+00:00,hyperliquid,,,,BTC,0.00276,203.55828,0x362c5006ed0a405c35df4a138cb38d891f1a1a20,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,,short,,73753.0,,2026-03-16T12:30:23.152939+00:00,hyperliquid,,,,BTC,0.00276,203.55828,0x362c5006ed0a405c35df4a138cb38d891f1a1a20,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,,short,,73737.0,,2026-03-16T12:24:53.745454+00:00,hyperliquid,,,,BTC,0.00276,203.51412,0xce7164b7ba9bc64b5a8624c90def60accfdfb1b6,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,,short,,73737.0,,2026-03-16T12:24:54.285437+00:00,hyperliquid,,,,BTC,0.00276,203.51412,0xce7164b7ba9bc64b5a8624c90def60accfdfb1b6,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,,short,,73736.0,,2026-03-16T12:26:22.327177+00:00,hyperliquid,,,,BTC,0.00276,203.51136,0xe92cdf7b804a836a71219cda2b00274d57ac030f,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,,short,,73736.0,,2026-03-16T12:26:22.405115+00:00,hyperliquid,,,,BTC,0.00276,203.51136,0xe92cdf7b804a836a71219cda2b00274d57ac030f,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,,short,,73709.0,,2026-03-16T12:28:22.351414+00:00,hyperliquid,,,,BTC,0.00276,203.43684,0x003fa0ec38909d04f5b2ddb47b2a7be50c347413,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,,short,,73709.0,,2026-03-16T12:28:22.351801+00:00,hyperliquid,,,,BTC,0.00276,203.43684,0x003fa0ec38909d04f5b2ddb47b2a7be50c347413,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,,short,,73690.0,,2026-03-16T12:23:52.421562+00:00,hyperliquid,,,,BTC,0.00276,203.3844,0x52e6c32f0eb44f707e9c159052fc5039fc7b7725,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,,short,,73690.0,,2026-03-16T12:23:52.430441+00:00,hyperliquid,,,,BTC,0.00276,203.3844,0x52e6c32f0eb44f707e9c159052fc5039fc7b7725,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,,short,,73677.0,,2026-03-16T12:25:52.979962+00:00,hyperliquid,,,,BTC,0.00276,203.34851999999998,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,,short,,73677.0,,2026-03-16T12:25:52.992842+00:00,hyperliquid,,,,BTC,0.00276,203.34851999999998,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,,short,,73591.0,,2026-03-16T12:22:23.636170+00:00,hyperliquid,,,,BTC,0.00276,203.11115999999998,0x2cb562384765bea1612ceb60007e315f904fbe86,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,,short,,73591.0,,2026-03-16T12:22:24.243525+00:00,hyperliquid,,,,BTC,0.00276,203.11115999999998,0x2cb562384765bea1612ceb60007e315f904fbe86,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,,short,,73539.0,,2026-03-16T12:22:53.453059+00:00,hyperliquid,,,,BTC,0.00276,202.96764,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,,short,,73539.0,,2026-03-16T12:22:53.736390+00:00,hyperliquid,,,,BTC,0.00276,202.96764,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
hyperliquid,BTC,SHORT,192.83,73881.0,0.00261,1773664243888,hyperliquid,,,,,,,,
,,short,,73796.0,,2026-03-16T12:29:23.682488+00:00,hyperliquid,,,,BTC,0.00259,191.13163999999998,0x162cc7c861ebd0c06b3d72319201150482518185,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,,short,,73796.0,,2026-03-16T12:29:24.815434+00:00,hyperliquid,,,,BTC,0.00259,191.13163999999998,0x162cc7c861ebd0c06b3d72319201150482518185,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,,short,,73668.0,,2026-03-16T12:25:23.563607+00:00,hyperliquid,,,,BTC,0.00259,190.80012,0xd91669d8e13576f6e4615fde07fbb2e44c894ede,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
,,short,,73668.0,,2026-03-16T12:25:24.192215+00:00,hyperliquid,,,,BTC,0.00259,190.80012,0xd91669d8e13576f6e4615fde07fbb2e44c894ede,0x44a40187b36d2797cf4b5ee9fb98c581abfd65d7
hyperliquid,BTC,SHORT,169.19,73880.0,0.00229,1773664243888,hyperliquid,,,,,,,,
,BTC,SHORT,148.45,74226.6,0.002,1773664242943,bybit,,,,,,,,
,BTC,SHORT,148.32,74160.7,0.002,1773664039444,bybit,,,,,,,,
binance,BTC,SHORT,148.16,74079.0,0.002,1773664033482,binance,,,,,,,,
,BTC,SHORT,148.15800000000002,74079.0,0.002,1773664033482,binance,LIMIT,73794.2,FILLED,,,,,
,,long,,73790.0,,2026-03-16T12:29:11.367186+00:00,hyperliquid,,,,BTC,0.00191,140.9389,0xa262f79bf430edeb62d393bdc0b499f260000000,0x6802b4267f7f2bf7003dcf993c51542245b38329
,,long,,73790.0,,2026-03-16T12:29:11.457200+00:00,hyperliquid,,,,BTC,0.00191,140.9389,0xa262f79bf430edeb62d393bdc0b499f260000000,0x6802b4267f7f2bf7003dcf993c51542245b38329
,,long,,73763.0,,2026-03-16T12:28:42.123504+00:00,hyperliquid,,,,BTC,0.00191,140.88733,0xa262f79bf430edeb62d393bdc0b499f260000000,0xc8264ebc379e26946e7d31ae4746c27182849755
,,long,,73763.0,,2026-03-16T12:28:42.206739+00:00,hyperliquid,,,,BTC,0.00191,140.88733,0xa262f79bf430edeb62d393bdc0b499f260000000,0xc8264ebc379e26946e7d31ae4746c27182849755
,,long,,73825.0,,2026-03-16T12:29:29.424145+00:00,hyperliquid,,,,BTC,0.00176,129.93200000000002,0xa262f79bf430edeb62d393bdc0b499f260000000,0xeca57b3ab6fe52bf5ac90838e6a50116feac0afd
,,long,,73825.0,,2026-03-16T12:29:31.715691+00:00,hyperliquid,,,,BTC,0.00176,129.93200000000002,0xa262f79bf430edeb62d393bdc0b499f260000000,0xeca57b3ab6fe52bf5ac90838e6a50116feac0afd
hyperliquid,BTC,SHORT,124.07,73850.0,0.00168,1773664042331,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,110.82,73881.0,0.0015,1773664243888,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,110.82,73878.0,0.0015,1773664243888,hyperliquid,,,,,,,,
,BTC,SHORT,103.87,74194.6,0.14,1773664248655,okx,,,,,,,,
,BTC,SHORT,103.81,74151.4,0.14,1773664243050,okx,,,,,,,,
hyperliquid,BTC,SHORT,100.53,73921.0,0.00136,1773664269482,hyperliquid,,,,,,,,
,BTC,SHORT,95.99,73837.5,0.13,1773664174133,okx,,,,,,,,
,,short,,73847.0,,2026-03-16T12:29:39.425081+00:00,hyperliquid,,,,BTC,0.00112,82.70863999999999,0x936cf4fb95c30ce83f658b5bbb247e4bb381bb0f,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,,short,,73847.0,,2026-03-16T12:29:39.430083+00:00,hyperliquid,,,,BTC,0.00112,82.70863999999999,0x936cf4fb95c30ce83f658b5bbb247e4bb381bb0f,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,,short,,73845.0,,2026-03-16T12:31:39.386214+00:00,hyperliquid,,,,BTC,0.00112,82.70639999999999,0xf17de447fdfa1778db06111e3cbdc878332adab2,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,,short,,73845.0,,2026-03-16T12:31:39.405117+00:00,hyperliquid,,,,BTC,0.00112,82.70639999999999,0xf17de447fdfa1778db06111e3cbdc878332adab2,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,,short,,73821.0,,2026-03-16T12:30:39.285435+00:00,hyperliquid,,,,BTC,0.00112,82.67952,0xaf2ac71f62f341e5823d6985492409e92c940447,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,,short,,73821.0,,2026-03-16T12:30:39.287623+00:00,hyperliquid,,,,BTC,0.00112,82.67952,0xaf2ac71f62f341e5823d6985492409e92c940447,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,,short,,73806.0,,2026-03-16T12:30:09.285896+00:00,hyperliquid,,,,BTC,0.00112,82.66272,0xce7164b7ba9bc64b5a8624c90def60accfdfb1b6,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,,short,,73806.0,,2026-03-16T12:30:09.289731+00:00,hyperliquid,,,,BTC,0.00112,82.66272,0xce7164b7ba9bc64b5a8624c90def60accfdfb1b6,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,,short,,73762.0,,2026-03-16T12:28:39.268804+00:00,hyperliquid,,,,BTC,0.00112,82.61344,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,,short,,73762.0,,2026-03-16T12:28:39.278620+00:00,hyperliquid,,,,BTC,0.00112,82.61344,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,,short,,73752.0,,2026-03-16T12:24:39.358801+00:00,hyperliquid,,,,BTC,0.00112,82.60224,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,,short,,73752.0,,2026-03-16T12:24:39.366644+00:00,hyperliquid,,,,BTC,0.00112,82.60224,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,,short,,73752.0,,2026-03-16T12:29:09.442424+00:00,hyperliquid,,,,BTC,0.00112,82.60224,0x2d46792b530edc6951935dd7c8c79141dbcf1d43,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,,short,,73752.0,,2026-03-16T12:29:09.453145+00:00,hyperliquid,,,,BTC,0.00112,82.60224,0x2d46792b530edc6951935dd7c8c79141dbcf1d43,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,,short,,73749.0,,2026-03-16T12:26:39.483754+00:00,hyperliquid,,,,BTC,0.00112,82.59888,0x41a914768eda813d6d4b2ef5a3cdcb872a496a32,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,,short,,73749.0,,2026-03-16T12:26:39.784491+00:00,hyperliquid,,,,BTC,0.00112,82.59888,0x41a914768eda813d6d4b2ef5a3cdcb872a496a32,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,,short,,73733.0,,2026-03-16T12:27:09.413099+00:00,hyperliquid,,,,BTC,0.00112,82.58095999999999,0xf9109ada2f73c62e9889b45453065f0d99260a2d,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,,short,,73733.0,,2026-03-16T12:27:09.439870+00:00,hyperliquid,,,,BTC,0.00112,82.58095999999999,0xf9109ada2f73c62e9889b45453065f0d99260a2d,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,,short,,73731.0,,2026-03-16T12:28:09.332431+00:00,hyperliquid,,,,BTC,0.00112,82.57871999999999,0x162cc7c861ebd0c06b3d72319201150482518185,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,,short,,73731.0,,2026-03-16T12:28:09.343265+00:00,hyperliquid,,,,BTC,0.00112,82.57871999999999,0x162cc7c861ebd0c06b3d72319201150482518185,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,,short,,73705.0,,2026-03-16T12:26:09.440247+00:00,hyperliquid,,,,BTC,0.00112,82.5496,0x56811550b50c940db1f8acfc3341e7a6101660eb,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,,short,,73705.0,,2026-03-16T12:26:09.528064+00:00,hyperliquid,,,,BTC,0.00112,82.5496,0x56811550b50c940db1f8acfc3341e7a6101660eb,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,,short,,73697.0,,2026-03-16T12:25:09.430305+00:00,hyperliquid,,,,BTC,0.00112,82.54064,0xd071d6d6ea52f5aa34b79e47f908ee48c8215837,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,,short,,73697.0,,2026-03-16T12:25:09.448241+00:00,hyperliquid,,,,BTC,0.00112,82.54064,0xd071d6d6ea52f5aa34b79e47f908ee48c8215837,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,,short,,73639.0,,2026-03-16T12:23:39.270677+00:00,hyperliquid,,,,BTC,0.00112,82.47568,0x936cf4fb95c30ce83f658b5bbb247e4bb381bb0f,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,,short,,73639.0,,2026-03-16T12:23:39.273768+00:00,hyperliquid,,,,BTC,0.00112,82.47568,0x936cf4fb95c30ce83f658b5bbb247e4bb381bb0f,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,,short,,73637.0,,2026-03-16T12:25:39.360809+00:00,hyperliquid,,,,BTC,0.00112,82.47344,0xb668858ff53322d5511651a2cd92391eb5d60ee3,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,,short,,73637.0,,2026-03-16T12:25:39.375802+00:00,hyperliquid,,,,BTC,0.00112,82.47344,0xb668858ff53322d5511651a2cd92391eb5d60ee3,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,,short,,73589.0,,2026-03-16T12:22:09.297998+00:00,hyperliquid,,,,BTC,0.00112,82.41968,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,,short,,73589.0,,2026-03-16T12:22:09.313161+00:00,hyperliquid,,,,BTC,0.00112,82.41968,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,,short,,73539.0,,2026-03-16T12:23:09.459759+00:00,hyperliquid,,,,BTC,0.00112,82.36367999999999,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,,short,,73539.0,,2026-03-16T12:23:10.067023+00:00,hyperliquid,,,,BTC,0.00112,82.36367999999999,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,,short,,73921.0,,2026-03-16T12:31:09.480038+00:00,hyperliquid,,,,BTC,0.00111,82.05231,0x4f965bea84add66023e7ef0458111a1a80e50bb7,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
,,short,,73921.0,,2026-03-16T12:31:09.499483+00:00,hyperliquid,,,,BTC,0.00111,82.05231,0x4f965bea84add66023e7ef0458111a1a80e50bb7,0xb6df97014a9cd6e40703b6db99dd736c3170e30a
