symbol,side,value,price,quantity,timestamp,_exchange,exchange,coin,size,value_usd,address,pnl,order_type,avg_price,order_status
BTC,SHORT,1090.91,71960.0,0.01516,1773610636339,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,1087.47,72257.0,0.01505,1773610669880,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,1050.77,71970.8,1.46,1773610658635,okx,,,,,,,,,
BTC,SHORT,1013.89,72420.5,0.014,1773610669944,bybit,,,,,,,,,
BTC,SHORT,1012.56,72325.5,0.014,1773610659945,bybit,,,,,,,,,
,short,,72161.0,,2026-03-15T21:37:53.758000,hyperliquid,,BTC,0.01402,1011.7,0x1efc07fc...,-11.47,,,
BTC,SHORT,1011.7,72161.0,0.01402,1773610673758,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,968.24,72257.0,0.0134,1773610669880,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,957.44,71988.0,1.33,1773610664115,okx,,,,,,,,,
BTC,SHORT,892.71,71992.5,1.24,1773610667892,okx,,,,,,,,,
,short,,72257.0,,2026-03-15T21:37:49.880000,hyperliquid,,BTC,0.01218,880.09,0xc4583c1c...,-12.09,,,
BTC,SHORT,880.09,72257.0,0.01218,1773610669880,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,870.26,72521.6,0.012,1773610673944,bybit,,,,,,,,,
BTC,SHORT,793.88,72170.6,0.011,1773610400449,binance,binance,,,,,,,,
BTC,SHORT,793.8766,72170.6,0.011,1773610400449,binance,,,,,,,LIMIT,71884.3,FILLED
BTC,SHORT,791.76,71978.5,1.1,1773610659084,okx,,,,,,,,,
BTC,SHORT,748.07,71929.4,1.04,1773610420173,okx,,,,,,,,,
BTC,SHORT,726.22,71902.7,1.01,1773610414953,okx,,,,,,,,,
BTC,SHORT,723.21,72320.8,0.01,1773610659444,bybit,,,,,,,,,
BTC,SHORT,722.26,72225.7,0.01,1773610446766,binance,binance,,,,,,,,
,short,,72257.0,,2026-03-15T21:37:49.880000,hyperliquid,,BTC,0.00999,721.85,0xff0c4647...,-10.49,,,
BTC,SHORT,721.85,72257.0,0.00999,1773610669880,hyperliquid,hyperliquid,,,,,,,,
,short,,72161.0,,2026-03-15T21:37:53.758000,hyperliquid,,BTC,0.00996,718.72,0x5e4fa58c...,-8.43,,,
BTC,SHORT,718.72,72161.0,0.00996,1773610673758,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,688.61,72257.0,0.00953,1773610669880,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,652.55,72506.1,0.009,1773610670944,bybit,,,,,,,,,
BTC,SHORT,652.42,72491.3,0.009,1773610670944,bybit,,,,,,,,,
BTC,SHORT,652.21,72467.5,0.009,1773610670944,bybit,,,,,,,,,
BTC,SHORT,649.88,72208.4,0.009,1773610416140,binance,binance,,,,,,,,
BTC,SHORT,649.8755999999998,72208.4,0.009,1773610416140,binance,,,,,,,LIMIT,71916.6,FILLED
,short,,72257.0,,2026-03-15T21:37:49.880000,hyperliquid,,BTC,0.00816,589.62,0x69fb14fe...,-8.63,,,
BTC,SHORT,589.62,72257.0,0.00816,1773610669880,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,577.82,72227.0,0.008,1773610455136,binance,binance,,,,,,,,
BTC,SHORT,576.61,72257.0,0.00798,1773610669880,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,507.27,72467.5,0.007,1773610670944,bybit,,,,,,,,,
BTC,SHORT,506.94,72420.0,0.007,1773610669445,bybit,,,,,,,,,
BTC,SHORT,505.23,72175.1,0.007,1773610402444,binance,binance,,,,,,,,
BTC,SHORT,505.2257000000001,72175.1,0.007,1773610402444,binance,,,,,,,LIMIT,71887.9,FILLED
BTC,SHORT,467.02,71960.0,0.00649,1773610636339,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,434.9,72483.7,0.006,1773610670944,bybit,,,,,,,,,
BTC,SHORT,434.39,72398.8,0.006,1773610669445,bybit,,,,,,,,,
BTC,SHORT,434.02,72336.3,0.006,1773610659444,bybit,,,,,,,,,
BTC,SHORT,397.56,72283.4,0.55,1773610668579,okx,,,,,,,,,
BTC-USD,SHORT,370.0,72083.1,3.7,1773610669308,okx,,,,,,,,,
BTC,SHORT,368.87,72327.5,0.51,1773610669061,okx,,,,,,,,,
BTC,SHORT,362.61,72522.1,0.005,1773610673444,bybit,,,,,,,,,
BTC,SHORT,362.54,72507.5,0.005,1773610670444,bybit,,,,,,,,,
BTC,SHORT,362.13,72425.6,0.005,1773610670944,bybit,,,,,,,,,
BTC,SHORT,361.9,72379.9,0.005,1773610669445,bybit,,,,,,,,,
BTC,SHORT,361.73,72346.8,0.005,1773610666458,bybit,,,,,,,,,
BTC,SHORT,361.65,72330.4,0.005,1773610659444,bybit,,,,,,,,,
BTC,SHORT,361.36,72272.5,0.005,1773610417445,bybit,,,,,,,,,
BTC,SHORT,360.9015,72180.3,0.005,1773610410975,binance,,,,,,,LIMIT,71888.0,FILLED
BTC,SHORT,360.9,72180.3,0.005,1773610410975,binance,binance,,,,,,,,
BTC,SHORT,359.92,71983.0,0.005,1773610663739,hyperliquid,hyperliquid,,,,,,,,
,short,,72161.0,,2026-03-15T21:37:53.758000,hyperliquid,,BTC,0.00452,326.17,0x12fbaa09...,-3.68,,,
BTC,SHORT,326.17,72161.0,0.00452,1773610673758,hyperliquid,hyperliquid,,,,,,,,
,short,,72161.0,,2026-03-15T21:37:53.758000,hyperliquid,,BTC,0.00434,313.18,0xadc79927...,-3.74,,,
BTC,SHORT,313.18,72161.0,0.00434,1773610673758,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,289.74,72434.2,0.004,1773610670444,bybit,,,,,,,,,
BTC,SHORT,289.69,72422.1,0.004,1773610669944,bybit,,,,,,,,,
BTC,SHORT,289.42,72354.5,0.004,1773610669445,bybit,,,,,,,,,
BTC,SHORT,289.39,72346.9,0.004,1773610666945,bybit,,,,,,,,,
BTC,SHORT,289.21,72303.0,0.004,1773610445944,bybit,,,,,,,,,
BTC,SHORT,288.86,72214.8,0.004,1773610419144,binance,binance,,,,,,,,
BTC,SHORT,288.85920000000004,72214.8,0.004,1773610419144,binance,,,,,,,LIMIT,71927.2,FILLED
,short,,72257.0,,2026-03-15T21:37:49.880000,hyperliquid,,BTC,0.00387,279.63,0x580f3d7d...,-4.16,,,
BTC,SHORT,279.63,72257.0,0.00387,1773610669880,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,266.97,71960.0,0.00371,1773610636339,hyperliquid,hyperliquid,,,,,,,,
,short,,72257.0,,2026-03-15T21:37:49.880000,hyperliquid,,BTC,0.00368,265.91,0xa4d0d71e...,-5.91,,,
BTC,SHORT,265.91,72257.0,0.00368,1773610669880,hyperliquid,hyperliquid,,,,,,,,
,short,,72161.0,,2026-03-15T21:37:53.758000,hyperliquid,,BTC,0.00358,258.34,0x00119d85...,-2.89,,,
BTC,SHORT,258.34,72161.0,0.00358,1773610673758,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,251.79,71939.9,0.35,1773610443917,okx,,,,,,,,,
BTC,SHORT,247.54,71960.0,0.00344,1773610636339,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,243.94,71960.0,0.00339,1773610636339,hyperliquid,hyperliquid,,,,,,,,
,short,,72257.0,,2026-03-15T21:37:49.880000,hyperliquid,,BTC,0.00305,220.38,0x7f6beca5...,-4.76,,,
BTC,SHORT,220.38,72257.0,0.00305,1773610669880,hyperliquid,hyperliquid,,,,,,,,
,short,,72161.0,,2026-03-15T21:37:53.758000,hyperliquid,,BTC,0.00302,217.93,0xf9561d99...,-2.48,,,
BTC,SHORT,217.93,72161.0,0.00302,1773610673758,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,217.45,72483.7,0.003,1773610670444,bybit,,,,,,,,,
BTC,SHORT,217.43,72477.5,0.003,1773610670444,bybit,,,,,,,,,
BTC,SHORT,217.29,72431.0,0.003,1773610670444,bybit,,,,,,,,,
BTC,SHORT,217.27,72423.6,0.003,1773610669445,bybit,,,,,,,,,
BTC,SHORT,217.14,72381.3,0.003,1773610669445,bybit,,,,,,,,,
BTC,SHORT,217.07,72357.3,0.003,1773610669944,bybit,,,,,,,,,
BTC,SHORT,217.06,72352.4,0.003,1773610668952,bybit,,,,,,,,,
BTC,SHORT,208.67,71954.8,0.29,1773610642804,okx,,,,,,,,,
,short,,72257.0,,2026-03-15T21:37:49.880000,hyperliquid,,BTC,0.00281,203.04,0x7dc28d32...,-2.97,,,
BTC,SHORT,203.04,72257.0,0.00281,1773610669880,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,199.39,71982.0,0.00277,1773610663739,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,199.33,71960.0,0.00277,1773610636339,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,195.15,72276.3,0.27,1773610665254,okx,,,,,,,,,
BTC,SHORT,194.77,72135.3,0.27,1773610670002,okx,,,,,,,,,
,short,,72257.0,,2026-03-15T21:37:49.880000,hyperliquid,,BTC,0.00265,191.48,0x8ec3d2fc...,-3.26,,,
BTC,SHORT,191.48,72257.0,0.00265,1773610669880,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,186.43,71980.0,0.00259,1773610663739,hyperliquid,hyperliquid,,,,,,,,
,short,,72257.0,,2026-03-15T21:37:49.880000,hyperliquid,,BTC,0.00243,175.58,0x4b60ddfc...,-2.42,,,
BTC,SHORT,175.58,72257.0,0.00243,1773610669880,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,145.01,72503.1,0.002,1773610669944,bybit,,,,,,,,,
BTC,SHORT,144.96,72480.8,0.002,1773610670944,bybit,,,,,,,,,
BTC,SHORT,144.91,72457.5,0.002,1773610670944,bybit,,,,,,,,,
BTC,SHORT,144.88,72441.2,0.002,1773610670444,bybit,,,,,,,,,
BTC,SHORT,144.83,72416.8,0.002,1773610669445,bybit,,,,,,,,,
BTC,SHORT,144.8,72399.7,0.002,1773610669445,bybit,,,,,,,,,
BTC,SHORT,144.74,72372.0,0.002,1773610669445,bybit,,,,,,,,,
BTC,SHORT,144.71,72356.7,0.002,1773610669944,bybit,,,,,,,,,
BTC,SHORT,144.64,72318.5,0.002,1773610659444,bybit,,,,,,,,,
BTC,SHORT,144.52,72259.5,0.002,1773610433444,bybit,,,,,,,,,
BTC,SHORT,143.96,71980.0,0.002,1773610663739,hyperliquid,hyperliquid,,,,,,,,
,short,,72161.0,,2026-03-15T21:37:53.758000,hyperliquid,,BTC,0.00199,143.6,0x3355e5b0...,-1.55,,,
BTC,SHORT,143.6,72161.0,0.00199,1773610673758,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,124.28,72257.0,0.00172,1773610669880,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,115.61,72257.0,0.0016,1773610669880,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,108.28,72184.2,0.15,1773610671288,okx,,,,,,,,,
BTC,SHORT,107.22,71960.0,0.00149,1773610633802,hyperliquid,hyperliquid,,,,,,,,
,short,,72257.0,,2026-03-15T21:37:49.880000,hyperliquid,,BTC,0.0014,101.16,0xdecf96fc...,-2.24,,,
BTC,SHORT,101.16,72257.0,0.0014,1773610669880,hyperliquid,hyperliquid,,,,,,,,
,short,,72161.0,,2026-03-15T21:37:53.758000,hyperliquid,,BTC,0.00139,100.3,0x24543897...,-1.2,,,
BTC,SHORT,100.3,72161.0,0.00139,1773610673758,hyperliquid,hyperliquid,,,,,,,,
,short,,72257.0,,2026-03-15T21:37:49.880000,hyperliquid,,BTC,0.00133,96.1,0x47d8acc0...,-1.27,,,
BTC,SHORT,96.1,72257.0,0.00133,1773610669880,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,83.1,72257.0,0.00115,1773610669880,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,72.51,72513.0,0.001,1773610671944,bybit,,,,,,,,,
BTC,SHORT,72.48,72482.5,0.001,1773610670444,bybit,,,,,,,,,
BTC,SHORT,72.45,72447.0,0.001,1773610670944,bybit,,,,,,,,,
BTC,SHORT,72.45,72451.2,0.001,1773610670444,bybit,,,,,,,,,
BTC,SHORT,72.43,72427.0,0.001,1773610670444,bybit,,,,,,,,,
BTC,SHORT,72.42,72421.8,0.001,1773610669445,bybit,,,,,,,,,
BTC,SHORT,72.4,72403.8,0.001,1773610669944,bybit,,,,,,,,,
BTC,SHORT,72.39,72389.1,0.001,1773610669944,bybit,,,,,,,,,
BTC,SHORT,72.38,72378.6,0.001,1773610669445,bybit,,,,,,,,,
BTC,SHORT,72.32,72318.0,0.001,1773610669944,bybit,,,,,,,,,
BTC,SHORT,72.29,72288.8,0.001,1773610669445,bybit,,,,,,,,,
BTC,SHORT,71.98,71983.0,0.001,1773610663739,hyperliquid,hyperliquid,,,,,,,,
,short,,72257.0,,2026-03-15T21:37:49.880000,hyperliquid,,BTC,0.00091,65.75,0x62831079...,-1.01,,,
BTC,SHORT,65.75,72257.0,0.00091,1773610669880,hyperliquid,hyperliquid,,,,,,,,
,short,,72161.0,,2026-03-15T21:37:53.758000,hyperliquid,,BTC,0.00076,54.84,0x080ef479...,-0.6,,,
BTC,SHORT,54.84,72161.0,0.00076,1773610673758,hyperliquid,hyperliquid,,,,,,,,
,short,,72257.0,,2026-03-15T21:37:49.880000,hyperliquid,,BTC,0.00074,53.47,0xd13ef3a8...,-0.76,,,
BTC,SHORT,53.47,72257.0,0.00074,1773610669880,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,52.55,71982.0,0.00073,1773610663739,hyperliquid,hyperliquid,,,,,,,,
,short,,72257.0,,2026-03-15T21:37:49.880000,hyperliquid,,BTC,0.00062,44.8,0xd9930731...,-1.0,,,
BTC,SHORT,44.8,72257.0,0.00062,1773610669880,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,43.19,71984.7,0.06,1773610663776,okx,,,,,,,,,
BTC,SHORT,37.57,72257.0,0.00052,1773610669880,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,35.27,71979.0,0.00049,1773610660597,hyperliquid,hyperliquid,,,,,,,,
,short,,72257.0,,2026-03-15T21:37:49.880000,hyperliquid,,BTC,0.00027,19.51,0x9f33be40...,-0.29,,,
BTC,SHORT,19.51,72257.0,0.00027,1773610669880,hyperliquid,hyperliquid,,,,,,,,
,short,,72257.0,,2026-03-15T21:37:49.880000,hyperliquid,,BTC,0.00026,18.79,0x59aaa927...,0.31,,,
BTC,SHORT,18.79,72257.0,0.00026,1773610669880,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,12.24,71983.0,0.00017,1773610663739,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,12.24,71982.0,0.00017,1773610663739,hyperliquid,hyperliquid,,,,,,,,
BTC,SHORT,12.24,71982.0,0.00017,1773610663739,hyperliquid,hyperliquid,,,,,,,,
