exchange,symbol,side,value,price,quantity,timestamp,_exchange,order_type,avg_price,order_status,coin,size,value_usd,liquidated_address,liquidator_address
,BTC,SHORT,20038.86,74493.9,0.269,1773636856443,bybit,,,,,,,,
,BTC,SHORT,18906.31,74728.5,0.253,1773636895458,bybit,,,,,,,,
hyperliquid,BTC,SHORT,18245.22,74358.0,0.24537,1773636898720,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,18138.15,74358.0,0.24393,1773636898720,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,17347.4,74363.0,0.23328,1773636898720,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,17175.16,74361.0,0.23097,1773636898720,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,15914.84,74358.0,0.21403,1773636895675,hyperliquid,,,,,,,,
,BTC,SHORT,15281.4,74543.4,0.205,1773636881943,bybit,,,,,,,,
,BTC,SHORT,14907.7,74538.5,0.2,1773636881943,bybit,,,,,,,,
hyperliquid,BTC,SHORT,14864.36,74359.0,0.1999,1773636895675,hyperliquid,,,,,,,,
,BTC,LONG,14476.56,73485.1,0.197,1773636974444,bybit,,,,,,,,
,BTC,SHORT,14420.94,74719.9,0.193,1773636901447,bybit,,,,,,,,
,BTC,SHORT,13485.28,74504.3,0.181,1773636856944,bybit,,,,,,,,
hyperliquid,BTC,SHORT,13173.02,74365.0,0.17714,1773636898720,hyperliquid,,,,,,,,
,BTC,SHORT,12856.42,74746.6,0.172,1773636902444,bybit,,,,,,,,
,BTC,SHORT,12846.68,74690.0,0.172,1773636895945,bybit,,,,,,,,
hyperliquid,BTC,SHORT,12568.73,74358.0,0.16903,1773636898720,hyperliquid,,,,,,,,
,BTC,SHORT,11954.78,74717.4,0.16,1773636895458,bybit,,,,,,,,
,BTC,SHORT,11667.32,74790.5,0.156,1773636902943,bybit,,,,,,,,
hyperliquid,BTC,SHORT,11450.54,74359.0,0.15399,1773636895675,hyperliquid,,,,,,,,
,BTC,SHORT,11432.8,74724.2,0.153,1773636895458,bybit,,,,,,,,
,BTC,SHORT,10978.71,74685.1,0.147,1773636895458,bybit,,,,,,,,
,BTC,SHORT,10460.14,74715.3,0.14,1773636895946,bybit,,,,,,,,
binance,BTC,SHORT,10208.35,74513.5,0.137,1773636888734,binance,,,,,,,,
,BTC,SHORT,10208.3495,74513.5,0.137,1773636888734,binance,LIMIT,74245.3,FILLED,,,,,
binance,BTC,SHORT,10058.65,74508.5,0.135,1773636886170,binance,,,,,,,,
,BTC,SHORT,10058.647500000001,74508.5,0.135,1773636886170,binance,LIMIT,74215.0,FILLED,,,,,
hyperliquid,BTC,SHORT,9984.11,74364.0,0.13426,1773636898720,hyperliquid,,,,,,,,
,BTC,LONG,9836.32,73515.1,13.38,1773636991844,okx,,,,,,,,
,BTC,SHORT,9678.83,74452.5,0.13,1773636856443,bybit,,,,,,,,
,BTC,LONG,9637.3556,73567.6,0.131,1773636975636,binance,LIMIT,73828.7,FILLED,,,,,
,BTC,SHORT,9571.58,74778.0,0.128,1773636901949,bybit,,,,,,,,
,BTC,SHORT,9347.27,74778.2,0.125,1773636902444,bybit,,,,,,,,
,BTC,SHORT,9197.09,74773.1,0.123,1773636902444,bybit,,,,,,,,
,BTC,LONG,8953.23,73689.1,12.15,1773636953809,okx,,,,,,,,
hyperliquid,BTC,SHORT,8940.93,74359.0,0.12024,1773636895675,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,8890.24,74358.0,0.11956,1773636898720,hyperliquid,,,,,,,,
,BTC,SHORT,8747.42,74764.3,0.117,1773636902444,bybit,,,,,,,,
,BTC,SHORT,8661.52,74668.3,0.116,1773636895458,bybit,,,,,,,,
,BTC,SHORT,8445.55,74739.4,0.113,1773636902444,bybit,,,,,,,,
,BTC,SHORT,8141.46,74692.3,0.109,1773636895458,bybit,,,,,,,,
hyperliquid,BTC,SHORT,7976.38,74358.0,0.10727,1773636898720,hyperliquid,,,,,,,,
,BTC,SHORT,7841.86,74684.4,0.105,1773636895458,bybit,,,,,,,,
,BTC,SHORT,7550.91,74761.5,0.101,1773636902444,bybit,,,,,,,,
hyperliquid,BTC,SHORT,7499.75,74358.0,0.10086,1773636898720,hyperliquid,,,,,,,,
,BTC,SHORT,7478.74,74787.4,0.1,1773636902444,bybit,,,,,,,,
,BTC,SHORT,7475.43,74754.3,0.1,1773636902943,bybit,,,,,,,,
,BTC,SHORT,7472.24,74722.4,0.1,1773636895458,bybit,,,,,,,,
,BTC,SHORT,7463.62,74636.2,0.1,1773636897604,binance,LIMIT,74348.5,FILLED,,,,,
,BTC,SHORT,7326.15,74756.6,0.098,1773636901949,bybit,,,,,,,,
,BTC,SHORT,7309.81,74589.9,0.098,1773636889444,bybit,,,,,,,,
,BTC,SHORT,7039.28,74647.7,9.43,1773636896531,okx,,,,,,,,
hyperliquid,BTC,SHORT,7027.67,74359.0,0.09451,1773636895675,hyperliquid,,,,,,,,
,BTC,SHORT,6775.01,74450.7,0.091,1773636856944,bybit,,,,,,,,
hyperliquid,BTC,SHORT,6405.41,74395.0,0.0861,1773636901939,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,6397.1,74359.0,0.08603,1773636895675,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,6274.18,74365.0,0.08437,1773636898720,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,6110.16,74360.0,0.08217,1773636898720,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,6094.46,74359.0,0.08196,1773636895675,hyperliquid,,,,,,,,
,BTC,SHORT,5979.24,74740.5,0.08,1773636902943,bybit,,,,,,,,
,BTC,SHORT,5895.98,74632.6,0.079,1773636894450,bybit,,,,,,,,
hyperliquid,BTC,SHORT,5774.8,74360.0,0.07766,1773636898720,hyperliquid,,,,,,,,
,BTC,LONG,5682.29,73700.3,7.71,1773636949646,okx,,,,,,,,
,BTC,SHORT,5290.302299999999,74511.3,0.071,1773636887600,binance,LIMIT,74243.6,FILLED,,,,,
binance,BTC,SHORT,5290.3,74511.3,0.071,1773636887600,binance,,,,,,,,
,BTC,SHORT,5098.21,74209.7,6.87,1773636885043,okx,,,,,,,,
,BTC,SHORT,5086.19,74796.9,0.068,1773636902444,bybit,,,,,,,,
binance,BTC,SHORT,5069.9,74557.3,0.068,1773636893085,binance,,,,,,,,
,BTC,SHORT,5069.8964000000005,74557.3,0.068,1773636893085,binance,LIMIT,74270.1,FILLED,,,,,
hyperliquid,BTC,SHORT,5060.81,74358.0,0.06806,1773636898720,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,4907.69,74359.0,0.066,1773636898720,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,4907.63,74358.0,0.066,1773636898720,hyperliquid,,,,,,,,
,BTC,LONG,4716.294400000001,73692.1,0.064,1773636954565,binance,LIMIT,73961.7,FILLED,,,,,
,BTC,SHORT,4709.39,74752.3,0.063,1773636902444,bybit,,,,,,,,
,BTC,SHORT,4478.29,74638.2,0.06,1773636901447,bybit,,,,,,,,
hyperliquid,BTC,SHORT,4461.54,74359.0,0.06,1773636895675,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,4441.46,74359.0,0.05973,1773636895675,hyperliquid,,,,,,,,
,BTC,SHORT,4407.29,74699.9,0.059,1773636895946,bybit,,,,,,,,
hyperliquid,BTC,SHORT,4279.36,74359.0,0.05755,1773636895675,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,4268.55,74365.0,0.0574,1773636898720,hyperliquid,,,,,,,,
,BTC,SHORT,4185.75,74745.6,0.056,1773636902943,bybit,,,,,,,,
,BTC,SHORT,4110.7,74740.0,0.055,1773636901949,bybit,,,,,,,,
,BTC,SHORT,4037.33,74765.3,0.054,1773636902444,bybit,,,,,,,,
hyperliquid,BTC,SHORT,3925.08,74395.0,0.05276,1773636901939,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,3913.57,74360.0,0.05263,1773636898720,hyperliquid,,,,,,,,
,BTC,SHORT,3886.18,74734.3,0.052,1773636895458,bybit,,,,,,,,
hyperliquid,BTC,SHORT,3882.44,74362.0,0.05221,1773636898720,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,3761.08,74359.0,0.05058,1773636898720,hyperliquid,,,,,,,,
,BTC,SHORT,3737.87,74757.3,0.05,1773636902444,bybit,,,,,,,,
,BTC,SHORT,3733.7,74674.0,0.05,1773636895458,bybit,,,,,,,,
,BTC,SHORT,3733.51,74670.1,0.05,1773636895945,bybit,,,,,,,,
,BTC,LONG,3731.37,73597.1,5.07,1773636964664,okx,,,,,,,,
,BTC,SHORT,3658.2,74657.1,0.049,1773636895946,bybit,,,,,,,,
,BTC,SHORT,3586.66,74722.1,0.048,1773636895945,bybit,,,,,,,,
,BTC,SHORT,3434.1023999999998,74654.4,0.046,1773636899726,binance,LIMIT,74311.1,FILLED,,,,,
hyperliquid,BTC,SHORT,3312.76,74394.0,0.04453,1773636901939,hyperliquid,,,,,,,,
,BTC,SHORT,3139.38,74747.1,0.042,1773636902943,bybit,,,,,,,,
,BTC,SHORT,3137.14,74693.8,0.042,1773636895945,bybit,,,,,,,,
,BTC,SHORT,3136.0,74666.6,0.042,1773636895458,bybit,,,,,,,,
,BTC,SHORT,3135.35,74651.1,0.042,1773636895458,bybit,,,,,,,,
,BTC,SHORT,3054.71,74505.2,0.041,1773636857444,bybit,,,,,,,,
hyperliquid,BTC,SHORT,3027.11,74358.0,0.04071,1773636898720,hyperliquid,,,,,,,,
,BTC,SHORT,2990.42,74760.5,0.04,1773636901949,bybit,,,,,,,,
,BTC,SHORT,2984.2,74604.9,0.04,1773636889444,bybit,,,,,,,,
,BTC,SHORT,2980.46,74511.6,0.04,1773636860443,bybit,,,,,,,,
,BTC,SHORT,2911.75,74660.2,0.039,1773636901949,bybit,,,,,,,,
,BTC,SHORT,2841.74,74782.7,0.038,1773636902444,bybit,,,,,,,,
,BTC,SHORT,2682.58,74516.0,0.036,1773636860443,bybit,,,,,,,,
,BTC,SHORT,2614.28,74693.8,0.035,1773636901447,bybit,,,,,,,,
binance,BTC,SHORT,2605.52,74443.4,0.035,1773636862146,binance,,,,,,,,
,BTC,SHORT,2605.5190000000002,74443.4,0.035,1773636862146,binance,LIMIT,74141.8,FILLED,,,,,
,BTC,SHORT,2541.16,74740.0,0.034,1773636902444,bybit,,,,,,,,
,BTC,SHORT,2466.0,74727.4,0.033,1773636895458,bybit,,,,,,,,
,BTC,SHORT,2401.77,74358.2,3.23,1773636898609,okx,,,,,,,,
hyperliquid,BTC,SHORT,2385.44,74359.0,0.03208,1773636895675,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,2283.56,74359.0,0.03071,1773636895675,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,2270.18,74359.0,0.03053,1773636895675,hyperliquid,,,,,,,,
,BTC,SHORT,2243.34,74778.0,0.03,1773636901949,bybit,,,,,,,,
,BTC,SHORT,2241.35,74711.8,0.03,1773636895458,bybit,,,,,,,,
,BTC,SHORT,2176.42,74534.8,2.92,1773636889252,okx,,,,,,,,
binance,BTC,SHORT,2160.47,74498.9,0.029,1773636881293,binance,,,,,,,,
,BTC,SHORT,2160.4681,74498.9,0.029,1773636881293,binance,LIMIT,74206.8,FILLED,,,,,
hyperliquid,BTC,SHORT,2135.14,74395.0,0.0287,1773636901939,hyperliquid,,,,,,,,
,BTC,SHORT,2093.48,74767.2,0.028,1773636902943,bybit,,,,,,,,
,BTC,SHORT,2091.37516,74691.97,0.028,1773636903387,binance,LIMIT,74404.4,FILLED,,,,,
,BTC,SHORT,2017.71,74730.1,0.027,1773636895458,bybit,,,,,,,,
,BTC,SHORT,2015.4312000000002,74645.6,0.027,1773636898712,binance,LIMIT,74346.4,FILLED,,,,,
,BTC,SHORT,1944.21,74777.4,0.026,1773636901949,bybit,,,,,,,,
,BTC,SHORT,1935.6609999999998,74448.5,0.026,1773636877178,binance,LIMIT,74148.1,FILLED,,,,,
binance,BTC,SHORT,1935.66,74448.5,0.026,1773636877178,binance,,,,,,,,
hyperliquid,BTC,SHORT,1924.39,74358.0,0.02588,1773636898720,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,1859.85,74394.0,0.025,1773636901939,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,1859.1,74364.0,0.025,1773636898720,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,1858.98,74359.0,0.025,1773636895675,hyperliquid,,,,,,,,
hyperliquid,BTC,SHORT,1798.8,74392.0,0.02418,1773636901939,hyperliquid,,,,,,,,
,BTC,SHORT,1794.99,74791.1,0.024,1773636902943,bybit,,,,,,,,
,BTC,SHORT,1792.43,74684.7,0.024,1773636895945,bybit,,,,,,,,
,BTC,SHORT,1792.27,74677.9,0.024,1773636895458,bybit,,,,,,,,
,BTC,SHORT,1790.8536,74618.9,0.024,1773636901147,binance,LIMIT,74403.9,FILLED,,,,,
,BTC,SHORT,1769.81,74361.6,2.38,1773636901019,okx,,,,,,,,
,BTC,SHORT,1718.05,74698.0,0.023,1773636896443,bybit,,,,,,,,
,BTC,SHORT,1715.79,74599.7,0.023,1773636889444,bybit,,,,,,,,
,BTC,SHORT,1712.5339999999999,74458.0,0.023,1773636880203,binance,LIMIT,74204.9,FILLED,,,,,
binance,BTC,SHORT,1712.53,74458.0,0.023,1773636880203,binance,,,,,,,,
,BTC,SHORT,1641.82,74628.3,0.022,1773636894965,bybit,,,,,,,,
,BTC,SHORT,1617.17,74524.0,2.17,1773636888347,okx,,,,,,,,
,BTC,SHORT,1569.55,74740.5,0.021,1773636902444,bybit,,,,,,,,
,BTC,LONG,1546.2405,73630.5,0.021,1773636959708,binance,LIMIT,73907.8,FILLED,,,,,
,BTC,SHORT,1493.39,74669.5,0.02,1773636895945,bybit,,,,,,,,
,BTC,SHORT,1492.07,74603.5,0.02,1773636889444,bybit,,,,,,,,
,BTC,SHORT,1491.95,74597.5,0.02,1773636889444,bybit,,,,,,,,
hyperliquid,BTC,SHORT,1488.67,74359.0,0.02002,1773636895675,hyperliquid,,,,,,,,
,,long,,73986.0,,2026-03-16T04:51:23.539500+00:00,hyperliquid,,,,BTC,0.02003,1481.93958,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x1700acdd94010de35087b45b601d0e1b90c2697f
,,long,,73986.0,,2026-03-16T04:51:24.839867+00:00,hyperliquid,,,,BTC,0.02003,1481.93958,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x1700acdd94010de35087b45b601d0e1b90c2697f
,,long,,73997.0,,2026-03-16T04:51:53.449696+00:00,hyperliquid,,,,BTC,0.02002,1481.41994,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xb3a38662575bdf1541013ce987934dba919851ea
,,long,,73997.0,,2026-03-16T04:51:54.963214+00:00,hyperliquid,,,,BTC,0.02002,1481.41994,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xb3a38662575bdf1541013ce987934dba919851ea
,,long,,73994.0,,2026-03-16T04:52:23.569641+00:00,hyperliquid,,,,BTC,0.02002,1481.35988,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xe29d84a6f37858d7f8017be454ee35726511e525
,,long,,73994.0,,2026-03-16T04:52:23.574158+00:00,hyperliquid,,,,BTC,0.02002,1481.35988,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xe29d84a6f37858d7f8017be454ee35726511e525
,,long,,73994.0,,2026-03-16T04:55:54.619309+00:00,hyperliquid,,,,BTC,0.02002,1481.35988,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xd071d6d6ea52f5aa34b79e47f908ee48c8215837
,,long,,73994.0,,2026-03-16T04:55:54.655311+00:00,hyperliquid,,,,BTC,0.02002,1481.35988,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xd071d6d6ea52f5aa34b79e47f908ee48c8215837
,,long,,73993.0,,2026-03-16T04:52:53.450662+00:00,hyperliquid,,,,BTC,0.02002,1481.33986,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x362c5006ed0a405c35df4a138cb38d891f1a1a20
,,long,,73993.0,,2026-03-16T04:52:55.650566+00:00,hyperliquid,,,,BTC,0.02002,1481.33986,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x362c5006ed0a405c35df4a138cb38d891f1a1a20
,,long,,73993.0,,2026-03-16T04:53:24.282104+00:00,hyperliquid,,,,BTC,0.02002,1481.33986,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x13558be785661958932ceac35ba20de187275a42
,,long,,73993.0,,2026-03-16T04:53:26.445936+00:00,hyperliquid,,,,BTC,0.02002,1481.33986,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x13558be785661958932ceac35ba20de187275a42
,,long,,73971.0,,2026-03-16T04:53:54.142562+00:00,hyperliquid,,,,BTC,0.02002,1480.89942,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x4f965bea84add66023e7ef0458111a1a80e50bb7
,,long,,73971.0,,2026-03-16T04:53:54.249168+00:00,hyperliquid,,,,BTC,0.02002,1480.89942,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x4f965bea84add66023e7ef0458111a1a80e50bb7
,,long,,73959.0,,2026-03-16T04:49:53.392148+00:00,hyperliquid,,,,BTC,0.02002,1480.6591799999999,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xd13d96f7b6bb6dd3ad865e23f1265e5885f1069c
,,long,,73959.0,,2026-03-16T04:49:53.459141+00:00,hyperliquid,,,,BTC,0.02002,1480.6591799999999,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xd13d96f7b6bb6dd3ad865e23f1265e5885f1069c
,,long,,73942.0,,2026-03-16T04:50:24.255311+00:00,hyperliquid,,,,BTC,0.02002,1480.31884,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xd13d96f7b6bb6dd3ad865e23f1265e5885f1069c
,,long,,73942.0,,2026-03-16T04:50:26.336815+00:00,hyperliquid,,,,BTC,0.02002,1480.31884,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xd13d96f7b6bb6dd3ad865e23f1265e5885f1069c
,,long,,73933.0,,2026-03-16T04:50:54.311377+00:00,hyperliquid,,,,BTC,0.02002,1480.13866,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xa38f19c4ccbcfd64cff676d72c436f7e6239dccf
,,long,,73933.0,,2026-03-16T04:50:54.357803+00:00,hyperliquid,,,,BTC,0.02002,1480.13866,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xa38f19c4ccbcfd64cff676d72c436f7e6239dccf
,,long,,73860.0,,2026-03-16T04:49:23.427366+00:00,hyperliquid,,,,BTC,0.02002,1478.6771999999999,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xbb160cb61e694570f9d570f9fcde7c61dd2143ad
,,long,,73860.0,,2026-03-16T04:49:25.611272+00:00,hyperliquid,,,,BTC,0.02002,1478.6771999999999,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xbb160cb61e694570f9d570f9fcde7c61dd2143ad
,,long,,73847.0,,2026-03-16T04:56:53.453088+00:00,hyperliquid,,,,BTC,0.02002,1478.41694,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480
,,long,,73847.0,,2026-03-16T04:56:53.490736+00:00,hyperliquid,,,,BTC,0.02002,1478.41694,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480
,,long,,73834.0,,2026-03-16T04:58:23.390961+00:00,hyperliquid,,,,BTC,0.02002,1478.15668,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x7e698eea0709e4a0dbbd790fc493d60691801157
,,long,,73834.0,,2026-03-16T04:58:23.397422+00:00,hyperliquid,,,,BTC,0.02002,1478.15668,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x7e698eea0709e4a0dbbd790fc493d60691801157
,,long,,73801.0,,2026-03-16T04:57:53.712166+00:00,hyperliquid,,,,BTC,0.02002,1477.49602,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xfeee942a06d2f8012823ccde7bf7bcbcaa29a09f
,,long,,73801.0,,2026-03-16T04:57:53.742815+00:00,hyperliquid,,,,BTC,0.02002,1477.49602,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xfeee942a06d2f8012823ccde7bf7bcbcaa29a09f
,,long,,74260.0,,2026-03-16T04:54:55.070450+00:00,hyperliquid,,,,BTC,0.01986,1474.8036,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x52d3467d6ad528036152bc50cc982fa53338396d
,,long,,74260.0,,2026-03-16T04:54:55.155344+00:00,hyperliquid,,,,BTC,0.01986,1474.8036,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x52d3467d6ad528036152bc50cc982fa53338396d
,,long,,73785.0,,2026-03-16T04:57:24.324803+00:00,hyperliquid,,,,BTC,0.01988,1466.8457999999998,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x1700acdd94010de35087b45b601d0e1b90c2697f
,,long,,73785.0,,2026-03-16T04:57:24.355797+00:00,hyperliquid,,,,BTC,0.01988,1466.8457999999998,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x1700acdd94010de35087b45b601d0e1b90c2697f
,,long,,73796.0,,2026-03-16T04:48:53.488648+00:00,hyperliquid,,,,BTC,0.01985,1464.8506,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x023a3d058020fb76cca98f01b3c48c8938a22355
,,long,,73796.0,,2026-03-16T04:48:53.560271+00:00,hyperliquid,,,,BTC,0.01985,1464.8506,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x023a3d058020fb76cca98f01b3c48c8938a22355
,BTC,SHORT,1419.62,74716.6,0.019,1773636895458,bybit,,,,,,,,
,BTC,SHORT,1345.8,74766.9,0.018,1773636901949,bybit,,,,,,,,
,BTC,SHORT,1344.66,74703.6,0.018,1773636895945,bybit,,,,,,,,
,BTC,SHORT,1340.54,74474.6,0.018,1773636855944,bybit,,,,,,,,
,BTC,SHORT,1270.57,74739.5,0.017,1773636901949,bybit,,,,,,,,
,BTC,SHORT,1270.22,74718.9,0.017,1773636895946,bybit,,,,,,,,
binance,BTC,SHORT,1265.42,74436.3,0.017,1773636858756,binance,,,,,,,,
,BTC,SHORT,1265.4171000000001,74436.3,0.017,1773636858756,binance,LIMIT,74146.7,FILLED,,,,,
hyperliquid,BTC,SHORT,1228.39,74358.0,0.01652,1773636898720,hyperliquid,,,,,,,,
,BTC,SHORT,1196.42,74776.2,0.016,1773636902444,bybit,,,,,,,,
,BTC,SHORT,1193.32,74582.6,0.016,1773636888944,bybit,,,,,,,,
,,long,,74137.0,,2026-03-16T04:54:23.333766+00:00,hyperliquid,,,,BTC,0.01581,1172.10597,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x49dfb8ddbd3ba96c0699a3f120e71f2516c345d8
