exchange,symbol,side,value,price,quantity,timestamp,_exchange,order_type,avg_price,order_status
hyperliquid,BTC,SHORT,148.15,74077.0,0.002,1773667970299,hyperliquid,,,
hyperliquid,BTC,SHORT,129.63,74076.0,0.00175,1773667970299,hyperliquid,,,
okx,BTC,SHORT,111.55,74367.2,0.15,1773667971777,okx,,,
,BTC,SHORT,96.62,74322.8,0.13,1773667934155,okx,,,
,BTC,SHORT,96.24,74028.9,0.13,1773667948353,okx,,,
hyperliquid,BTC,SHORT,86.67,74076.0,0.00117,1773667970299,hyperliquid,,,
bybit,BTC,SHORT,74.49,74485.9,0.001,1773667975944,bybit,,,
bybit,BTC,SHORT,74.48,74484.6,0.001,1773667976446,bybit,,,
bybit,BTC,SHORT,74.48,74479.8,0.001,1773667973444,bybit,,,
bybit,BTC,SHORT,74.48,74477.0,0.001,1773667973444,bybit,,,
bybit,BTC,SHORT,74.46,74464.5,0.001,1773667973444,bybit,,,
bybit,BTC,SHORT,74.46,74460.0,0.001,1773667973444,bybit,,,
bybit,BTC,SHORT,74.45,74452.3,0.001,1773667972944,bybit,,,
bybit,BTC,SHORT,74.45,74447.1,0.001,1773667973944,bybit,,,
,BTC,SHORT,74.4,74398.2,0.001,1773667936444,bybit,,,
,BTC,SHORT,74.38,74378.6,0.001,1773667933444,bybit,,,
hyperliquid,BTC,SHORT,69.63,74076.0,0.00094,1773667970299,hyperliquid,,,
hyperliquid,BTC,SHORT,67.41,74076.0,0.00091,1773667970299,hyperliquid,,,
hyperliquid,BTC,SHORT,45.93,74076.0,0.00062,1773667970299,hyperliquid,,,
okx,BTC,SHORT,37.03,74054.1,0.05,1773667969222,okx,,,
hyperliquid,BTC,SHORT,34.07,74076.0,0.00046,1773667970299,hyperliquid,,,
hyperliquid,BTC,SHORT,33.33,74076.0,0.00045,1773667970299,hyperliquid,,,
hyperliquid,BTC,SHORT,33.33,74076.0,0.00045,1773667970299,hyperliquid,,,
hyperliquid,BTC,SHORT,30.37,74076.0,0.00041,1773667970299,hyperliquid,,,
,BTC,SHORT,29.57,73927.9,0.04,1773667870345,okx,,,
hyperliquid,BTC,SHORT,28.15,74076.0,0.00038,1773667970299,hyperliquid,,,
hyperliquid,BTC,SHORT,27.41,74076.0,0.00037,1773667970299,hyperliquid,,,
hyperliquid,BTC,SHORT,26.67,74076.0,0.00036,1773667970299,hyperliquid,,,
hyperliquid,BTC,SHORT,25.19,74076.0,0.00034,1773667970299,hyperliquid,,,
hyperliquid,BTC,SHORT,24.45,74076.0,0.00033,1773667970299,hyperliquid,,,
hyperliquid,BTC,SHORT,22.96,74076.0,0.00031,1773667970299,hyperliquid,,,
hyperliquid,BTC,SHORT,22.22,74076.0,0.0003,1773667970299,hyperliquid,,,
hyperliquid,BTC,SHORT,22.22,74076.0,0.0003,1773667970299,hyperliquid,,,
hyperliquid,BTC,SHORT,19.26,74076.0,0.00026,1773667970299,hyperliquid,,,
hyperliquid,BTC,SHORT,18.52,74076.0,0.00025,1773667970299,hyperliquid,,,
hyperliquid,BTC,SHORT,18.51,74045.0,0.00025,1773667936720,hyperliquid,,,
hyperliquid,BTC,SHORT,17.04,74076.0,0.00023,1773667970299,hyperliquid,,,
hyperliquid,BTC,SHORT,16.3,74076.0,0.00022,1773667970299,hyperliquid,,,
hyperliquid,BTC,SHORT,16.3,74076.0,0.00022,1773667970299,hyperliquid,,,
hyperliquid,BTC,SHORT,14.82,74076.0,0.0002,1773667970299,hyperliquid,,,
hyperliquid,BTC,SHORT,14.82,74076.0,0.0002,1773667970299,hyperliquid,,,
hyperliquid,BTC,SHORT,14.82,74076.0,0.0002,1773667970299,hyperliquid,,,
hyperliquid,BTC,SHORT,14.07,74076.0,0.00019,1773667970299,hyperliquid,,,
hyperliquid,BTC,SHORT,11.85,74077.0,0.00016,1773667970299,hyperliquid,,,
hyperliquid,BTC,SHORT,11.85,74076.0,0.00016,1773667970299,hyperliquid,,,
hyperliquid,BTC,SHORT,1.48,74020.0,2e-05,1773667934168,hyperliquid,,,
