symbol,side,value,price,quantity,timestamp,_exchange,coin,size,value_usd,address,pnl,exchange,order_type,avg_price,order_status
BTC,SHORT,4762.89,72165.0,0.066,1773610756476,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,4749.36,71960.0,0.066,1773610636339,hyperliquid,,,,,,hyperliquid,,,
,short,,72159.0,,2026-03-15T21:38:23.828000,hyperliquid,BTC,0.06358,4587.87,0x24543897...,-54.68,,,,
BTC,SHORT,4587.87,72159.0,0.06358,1773610703828,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,4416.5,72401.6,0.061,1773610669445,bybit,,,,,,,,,
BTC,SHORT,3719.07,72257.0,0.05147,1773610669880,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,3614.28,72285.6,0.05,1773610669944,bybit,,,,,,,,,
,short,,72161.0,,2026-03-15T21:37:53.758000,hyperliquid,BTC,0.0481,3470.94,0xf1ac7014...,-39.78,,,,
BTC,SHORT,3470.94,72161.0,0.0481,1773610673758,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,3190.15,72503.5,0.044,1773610670444,bybit,,,,,,,,,
BTC,SHORT,3189.84,72496.3,0.044,1773610670444,bybit,,,,,,,,,
,short,,72167.0,,2026-03-15T21:39:16.476000,hyperliquid,BTC,0.04328,3123.39,0x24543897...,-37.57,,,,
BTC,SHORT,3123.39,72167.0,0.04328,1773610756476,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,3044.99,72499.8,0.042,1773610670444,bybit,,,,,,,,,
BTC,SHORT,2623.66,71960.0,0.03646,1773610633802,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,2534.7,72420.0,0.035,1773610669944,bybit,,,,,,,,,
BTC,SHORT,2375.81,72257.0,0.03288,1773610669880,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,2365.69,72257.0,0.03274,1773610669880,hyperliquid,,,,,,hyperliquid,,,
,short,,72161.0,,2026-03-15T21:37:53.758000,hyperliquid,BTC,0.03269,2358.94,0x469a2301...,-27.13,,,,
BTC,SHORT,2358.94,72161.0,0.03269,1773610673758,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,2316.0,72375.1,0.032,1773610669445,bybit,,,,,,,,,
BTC,SHORT,2221.9,72257.0,0.03075,1773610669880,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,2173.2,72439.9,0.03,1773610670444,bybit,,,,,,,,,
BTC,SHORT,2169.74,72324.6,0.03,1773610659945,bybit,,,,,,,,,
BTC,SHORT,2136.64,72257.0,0.02957,1773610669880,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,2099.3,72389.7,0.029,1773610669445,bybit,,,,,,,,,
BTC,SHORT,2029.98,72499.2,0.028,1773610670444,bybit,,,,,,,,,
BTC,SHORT,2023.9715999999999,72284.7,0.028,1773610668371,binance,,,,,,,LIMIT,72055.0,FILLED
BTC,SHORT,2023.97,72284.7,0.028,1773610668371,binance,,,,,,binance,,,
BTC,SHORT,1956.17,72450.8,0.027,1773610670444,bybit,,,,,,,,,
,short,,72161.0,,2026-03-15T21:37:53.758000,hyperliquid,BTC,0.0268,1933.91,0x24543897...,-23.1,,,,
BTC,SHORT,1933.91,72161.0,0.0268,1773610673758,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,1884.94,72497.7,0.026,1773610669944,bybit,,,,,,,,,
BTC,SHORT,1810.65,72425.8,0.025,1773610669944,bybit,,,,,,,,,
BTC,SHORT,1808.97,72358.7,0.025,1773610669445,bybit,,,,,,,,,
BTC,SHORT,1807.03,72281.0,0.025,1773610666766,binance,,,,,,binance,,,
BTC,SHORT,1807.025,72281.0,0.025,1773610666766,binance,,,,,,,LIMIT,71995.4,FILLED
BTC,SHORT,1806.2224999999999,72248.9,0.025,1773610634509,binance,,,,,,,LIMIT,71959.7,FILLED
BTC,SHORT,1806.22,72248.9,0.025,1773610634509,binance,,,,,,binance,,,
BTC,SHORT,1667.81,72513.3,0.023,1773610671444,bybit,,,,,,,,,
BTC,SHORT,1667.54,72501.8,0.023,1773610670944,bybit,,,,,,,,,
BTC,SHORT,1633.01,72257.0,0.0226,1773610669880,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,1592.02,72364.43,0.022,1773610670493,binance,,,,,,binance,,,
BTC,SHORT,1592.0174599999998,72364.43,0.022,1773610670493,binance,,,,,,,LIMIT,72166.6,FILLED
BTC,SHORT,1521.73,72257.0,0.02106,1773610669880,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,1521.34,72444.8,0.021,1773610670444,bybit,,,,,,,,,
BTC,SHORT,1502.95,72257.0,0.0208,1773610669880,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,1450.3,72514.9,0.02,1773610671444,bybit,,,,,,,,,
BTC,SHORT,1439.6,71980.0,0.02,1773610663739,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,1377.99,72525.8,0.019,1773610703945,bybit,,,,,,,,,
BTC,SHORT,1376.88,72467.3,0.019,1773610673797,binance,,,,,,binance,,,
BTC,SHORT,1376.8787,72467.3,0.019,1773610673797,binance,,,,,,,LIMIT,72171.1,FILLED
BTC,SHORT,1375.89,72415.5,0.019,1773610669445,bybit,,,,,,,,,
BTC,SHORT,1305.05,72502.9,0.018,1773610669944,bybit,,,,,,,,,
BTC,SHORT,1185.74,72257.0,0.01641,1773610669880,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,1156.1408000000001,72258.8,0.016,1773610659509,binance,,,,,,,LIMIT,71990.4,FILLED
BTC,SHORT,1156.14,72258.8,0.016,1773610659509,binance,,,,,,binance,,,
BTC,SHORT,1090.91,71960.0,0.01516,1773610636339,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,1087.47,72257.0,0.01505,1773610669880,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,1050.77,71970.8,1.46,1773610658635,okx,,,,,,,,,
BTC,SHORT,1013.89,72420.5,0.014,1773610669944,bybit,,,,,,,,,
BTC,SHORT,1012.56,72325.5,0.014,1773610659945,bybit,,,,,,,,,
,short,,72161.0,,2026-03-15T21:37:53.758000,hyperliquid,BTC,0.01402,1011.7,0x1efc07fc...,-11.47,,,,
BTC,SHORT,1011.7,72161.0,0.01402,1773610673758,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,968.24,72257.0,0.0134,1773610669880,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,957.44,71988.0,1.33,1773610664115,okx,,,,,,,,,
BTC,SHORT,939.9545999999999,72304.2,0.013,1773610669210,binance,,,,,,,LIMIT,72179.3,FILLED
BTC,SHORT,939.95,72304.2,0.013,1773610669210,binance,,,,,,binance,,,
BTC,SHORT,892.71,71992.5,1.24,1773610667892,okx,,,,,,,,,
BTC,SHORT,880.09,72257.0,0.01218,1773610669880,hyperliquid,,,,,,hyperliquid,,,
,short,,72159.0,,2026-03-15T21:38:23.828000,hyperliquid,BTC,0.01212,874.57,0x24543897...,-10.42,,,,
BTC,SHORT,874.57,72159.0,0.01212,1773610703828,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,870.26,72521.6,0.012,1773610673944,bybit,,,,,,,,,
,short,,72165.0,,2026-03-15T21:39:16.476000,hyperliquid,BTC,0.01108,799.59,0x24543897...,-9.6,,,,
,short,,72165.0,,2026-03-15T21:39:16.476000,hyperliquid,BTC,0.01108,799.59,0x24543897...,-9.6,,,,
BTC,SHORT,799.59,72165.0,0.01108,1773610756476,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,799.59,72165.0,0.01108,1773610756476,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,791.76,71978.5,1.1,1773610659084,okx,,,,,,,,,
BTC,SHORT,723.21,72320.8,0.01,1773610659444,bybit,,,,,,,,,
BTC,SHORT,721.85,72257.0,0.00999,1773610669880,hyperliquid,,,,,,hyperliquid,,,
,short,,72161.0,,2026-03-15T21:37:53.758000,hyperliquid,BTC,0.00996,718.72,0x5e4fa58c...,-8.43,,,,
BTC,SHORT,718.72,72161.0,0.00996,1773610673758,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,688.61,72257.0,0.00953,1773610669880,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,652.55,72506.1,0.009,1773610670944,bybit,,,,,,,,,
BTC,SHORT,652.42,72491.3,0.009,1773610670944,bybit,,,,,,,,,
BTC,SHORT,652.21,72467.5,0.009,1773610670944,bybit,,,,,,,,,
BTC,SHORT,589.62,72257.0,0.00816,1773610669880,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,576.61,72257.0,0.00798,1773610669880,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,507.27,72467.5,0.007,1773610670944,bybit,,,,,,,,,
BTC,SHORT,506.94,72420.0,0.007,1773610669445,bybit,,,,,,,,,
BTC,SHORT,467.02,71960.0,0.00649,1773610636339,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,434.9,72483.7,0.006,1773610670944,bybit,,,,,,,,,
BTC,SHORT,434.39,72398.8,0.006,1773610669445,bybit,,,,,,,,,
BTC,SHORT,434.02,72336.3,0.006,1773610659444,bybit,,,,,,,,,
BTC,SHORT,433.67,72278.2,0.006,1773610663170,binance,,,,,,binance,,,
BTC,SHORT,433.6692,72278.2,0.006,1773610663170,binance,,,,,,,LIMIT,71991.3,FILLED
BTC,SHORT,433.5,72249.9,0.006,1773610637319,binance,,,,,,binance,,,
BTC,SHORT,433.4994,72249.9,0.006,1773610637319,binance,,,,,,,LIMIT,71959.5,FILLED
BTC,SHORT,397.56,72283.4,0.55,1773610668579,okx,,,,,,,,,
BTC-USD,SHORT,370.0,72083.1,3.7,1773610669308,okx,,,,,,,,,
BTC,SHORT,368.87,72327.5,0.51,1773610669061,okx,,,,,,,,,
BTC,SHORT,362.61,72522.1,0.005,1773610673444,bybit,,,,,,,,,
BTC,SHORT,362.54,72507.5,0.005,1773610670444,bybit,,,,,,,,,
BTC,SHORT,362.13,72425.6,0.005,1773610670944,bybit,,,,,,,,,
BTC,SHORT,361.9,72379.9,0.005,1773610669445,bybit,,,,,,,,,
BTC,SHORT,361.73,72346.8,0.005,1773610666458,bybit,,,,,,,,,
BTC,SHORT,361.65,72330.4,0.005,1773610659444,bybit,,,,,,,,,
BTC,SHORT,359.92,71983.0,0.005,1773610663739,hyperliquid,,,,,,hyperliquid,,,
,short,,72161.0,,2026-03-15T21:37:53.758000,hyperliquid,BTC,0.00452,326.17,0x12fbaa09...,-3.68,,,,
BTC,SHORT,326.17,72161.0,0.00452,1773610673758,hyperliquid,,,,,,hyperliquid,,,
,short,,72161.0,,2026-03-15T21:37:53.758000,hyperliquid,BTC,0.00434,313.18,0xadc79927...,-3.74,,,,
BTC,SHORT,313.18,72161.0,0.00434,1773610673758,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,289.74,72434.2,0.004,1773610670444,bybit,,,,,,,,,
BTC,SHORT,289.69,72422.1,0.004,1773610669944,bybit,,,,,,,,,
BTC,SHORT,289.42,72354.5,0.004,1773610669445,bybit,,,,,,,,,
BTC,SHORT,289.39,72346.9,0.004,1773610666945,bybit,,,,,,,,,
BTC,SHORT,279.63,72257.0,0.00387,1773610669880,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,266.97,71960.0,0.00371,1773610636339,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,265.91,72257.0,0.00368,1773610669880,hyperliquid,,,,,,hyperliquid,,,
,short,,72161.0,,2026-03-15T21:37:53.758000,hyperliquid,BTC,0.00358,258.34,0x00119d85...,-2.89,,,,
BTC,SHORT,258.34,72161.0,0.00358,1773610673758,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,247.54,71960.0,0.00344,1773610636339,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,243.94,71960.0,0.00339,1773610636339,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,220.38,72257.0,0.00305,1773610669880,hyperliquid,,,,,,hyperliquid,,,
,short,,72161.0,,2026-03-15T21:37:53.758000,hyperliquid,BTC,0.00302,217.93,0xf9561d99...,-2.48,,,,
BTC,SHORT,217.93,72161.0,0.00302,1773610673758,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,217.58,72526.0,0.003,1773610703945,bybit,,,,,,,,,
BTC,SHORT,217.45,72483.7,0.003,1773610670444,bybit,,,,,,,,,
BTC,SHORT,217.43,72477.5,0.003,1773610670444,bybit,,,,,,,,,
BTC,SHORT,217.40040000000002,72466.8,0.003,1773610675852,binance,,,,,,,LIMIT,72148.3,FILLED
BTC,SHORT,217.4,72466.8,0.003,1773610675852,binance,,,,,,binance,,,
BTC,SHORT,217.29,72431.0,0.003,1773610670444,bybit,,,,,,,,,
BTC,SHORT,217.27,72423.6,0.003,1773610669445,bybit,,,,,,,,,
BTC,SHORT,217.14,72381.3,0.003,1773610669445,bybit,,,,,,,,,
BTC,SHORT,217.07,72357.3,0.003,1773610669944,bybit,,,,,,,,,
BTC,SHORT,217.06,72352.4,0.003,1773610668952,bybit,,,,,,,,,
BTC,SHORT,216.74259,72247.53,0.003,1773610635617,binance,,,,,,,LIMIT,71959.7,FILLED
BTC,SHORT,216.74,72247.53,0.003,1773610635617,binance,,,,,,binance,,,
,short,,72163.0,,2026-03-15T21:39:16.476000,hyperliquid,BTC,0.003,216.49,0x24543897...,-2.59,,,,
,short,,72163.0,,2026-03-15T21:39:16.476000,hyperliquid,BTC,0.003,216.49,0x24543897...,-2.59,,,,
BTC,SHORT,216.49,72163.0,0.003,1773610756476,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,216.49,72163.0,0.003,1773610756476,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,208.67,71954.8,0.29,1773610642804,okx,,,,,,,,,
BTC,SHORT,203.04,72257.0,0.00281,1773610669880,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,199.39,71982.0,0.00277,1773610663739,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,199.33,71960.0,0.00277,1773610636339,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,195.15,72276.3,0.27,1773610665254,okx,,,,,,,,,
BTC,SHORT,194.77,72135.3,0.27,1773610670002,okx,,,,,,,,,
BTC,SHORT,191.48,72257.0,0.00265,1773610669880,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,186.43,71980.0,0.00259,1773610663739,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,175.58,72257.0,0.00243,1773610669880,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,145.01,72503.1,0.002,1773610669944,bybit,,,,,,,,,
BTC,SHORT,144.96,72480.8,0.002,1773610670944,bybit,,,,,,,,,
BTC,SHORT,144.91,72457.5,0.002,1773610670944,bybit,,,,,,,,,
BTC,SHORT,144.88,72441.2,0.002,1773610670444,bybit,,,,,,,,,
